ID;Carga;Deformação;tempo(s)
carga_pesada;35,9588;1,625099;195,324375
carga_pesada;35,9588;1,630828;195,652493
carga_pesada;35,9588;1,630828;195,996237
carga_pesada;35,9588;1,636427;196,324356
carga_pesada;35,9588;1,636427;196,652474
carga_pesada;39,0686;1,642937;196,996218
carga_pesada;39,0686;1,642937;197,324336
carga_pesada;39,0686;1,642937;197,652455
carga_pesada;42,1784;1,650229;197,996198
carga_pesada;42,1784;1,650229;198,324317
carga_pesada;42,1784;1,656088;198,652436
carga_pesada;42,1784;1,656088;198,996179
carga_pesada;48,398;1,661687;199,324298
carga_pesada;48,398;1,661687;199,652417
carga_pesada;48,398;1,661687;199,99616
carga_pesada;57,7274;1,66989;200,324279
carga_pesada;57,7274;1,66989;200,652397
carga_pesada;63,947;1,675619;200,996141
carga_pesada;63,947;1,675619;201,324259
carga_pesada;73,2764;1,680567;201,652378
carga_pesada;73,2764;1,680567;201,996121
carga_pesada;82,6058;1,686166;202,32424
carga_pesada;82,6058;1,686166;202,652359
carga_pesada;91,9352;1,691764;202,996102
carga_pesada;91,9352;1,691764;203,324221
carga_pesada;104,3744;1,697363;203,65234
carga_pesada;104,3744;1,697363;203,996083
carga_pesada;116,8136;1,702832;204,324202
carga_pesada;116,8136;1,702832;204,65232
carga_pesada;129,2528;1,708561;204,996064
carga_pesada;129,2528;1,708561;205,324183
carga_pesada;141,692;1,71403;205,652301
carga_pesada;141,692;1,71403;205,996045
carga_pesada;160,3508;1,719498;206,324163
carga_pesada;160,3508;1,719498;206,652282
carga_pesada;175,8998;1,725488;206,996026
carga_pesada;175,8998;1,725488;207,324144
carga_pesada;188,339;1,730826;207,652263
carga_pesada;188,339;1,730826;207,980381
carga_pesada;188,339;1,730826;208,324125
carga_pesada;213,2174;1,738118;208,652244
carga_pesada;213,2174;1,738118;208,980362
carga_pesada;234,986;1,744888;209,324106
carga_pesada;234,986;1,744888;209,652225
carga_pesada;253,6448;1,750487;209,995968
carga_pesada;253,6448;1,750487;210,324087
carga_pesada;275,4134;1,755956;210,652205
carga_pesada;275,4134;1,755956;210,995949
carga_pesada;275,4134;1,755956;211,324068
carga_pesada;300,2918;1,763898;211,652186
carga_pesada;300,2918;1,763898;211,99593
carga_pesada;300,2918;1,763898;212,324048
carga_pesada;328,28;1,77106;212,652167
carga_pesada;328,28;1,77106;212,99591
carga_pesada;353,1584;1,777961;213,324029
carga_pesada;353,1584;1,777961;213,652148
carga_pesada;374,927;1,783299;213,995891
carga_pesada;374,927;1,783299;214,32401
carga_pesada;399,8054;1,78994;214,652129
carga_pesada;399,8054;1,78994;214,995872
carga_pesada;399,8054;1,78994;215,323991
carga_pesada;427,7936;1,797231;215,652109
carga_pesada;427,7936;1,797231;215,995853
carga_pesada;427,7936;1,797231;216,323971
carga_pesada;458,8916;1,804913;216,65209
carga_pesada;458,8916;1,804913;216,980209
carga_pesada;489,9896;1,812205;217,323952
carga_pesada;489,9896;1,812205;217,652071
carga_pesada;489,9896;1,812205;217,98019
carga_pesada;521,0876;1,819627;218,323933
